SR	SRsd	Rsq	negative_points
0.176273985914214	0.0210189779426068	0.770442444401676	2
0.182216929763739	0.0131774268112903	0.901552860182439	2
0.160190147484887	0.0159782317220115	0.827606359893296	2
0.186107542174936	0.0170682210588359	0.838387817022373	0
0.167916431520242	0.0175318637204098	0.814136904346718	2
0.197595457876207	0.0270867599741994	0.717364128058127	2
0.199011846497463	0.0219582602516037	0.804580069014055	3
0.219799829922601	0.0144076709673429	0.917766235873702	2
0.225443751247335	0.0142864367296531	0.922761615369687	2
0.216512513335891	0.0146497472249108	0.909039504794274	1
0.255053209180045	0.0267422984743782	0.812852645538553	2
0.185686263405255	0.0221012825698342	0.771083074652402	2
0.165654952829295	0.0202711654649759	0.744201255773484	0
0.203454218633456	0.0169798303454759	0.867621583360058	1
0.185437031595543	0.0397224162454032	0.497802279348294	1
0.181130825245171	0.0121276864762946	0.914481893518439	2
0.181156733441395	0.0272688977200296	0.677876527273041	2
0.172307883155383	0.0179579799135471	0.814683106886424	2
0.174019481657907	0.0169202603352803	0.821857882903109	0
0.206305284440641	0.0254362132000819	0.767206418700032	3
0.226268002865451	0.0258127916422624	0.770034643268891	0
0.186294816830694	0.0197360202282503	0.824624673057769	4
0.193847863458918	0.0174389940106168	0.855191130808906	2
0.253974321535447	0.0245943708290486	0.83590968870883	2
0.237162924096178	0.021156574194985	0.845778166173575	0
0.209427167252158	0.022281419006953	0.801046764763342	1
0.194181217308131	0.0293181316009968	0.676550037572928	2
0.207204131529502	0.0180730702379359	0.851575053722838	0
0.15352436016272	0.0210323694845181	0.717615812010732	2
0.173415410495147	0.0155610476442453	0.849989359169095	1
0.184663543376263	0.0155149099698552	0.86083234087986	0
0.202383768019494	0.0113118163416515	0.936267972560123	1
0.272506019768849	0.0243436681931084	0.856928597005389	2
0.215468449223341	0.0176004608779905	0.87758420691677	2
0.258795418436614	0.0217344045780528	0.871469027651452	2
0.216967151865481	0.0208224451654416	0.831967995506362	1
0.169021953074317	0.0181343005673052	0.805734164520548	2
0.249351369693597	0.0202281008211585	0.869056480687062	0
0.182834090739578	0.0238660683507319	0.727694646520006	1
0.228190784379316	0.0244917754868039	0.798226552875857	1
0.193857981339696	0.014195096956515	0.899305398510921	2
0.25026234188523	0.0235420607157363	0.843737719642183	2
0.26865879267719	0.0246620057325025	0.856212300585396	3
0.22753435380371	0.0177416609041081	0.896901795564589	4
0.173744377985113	0.00942982273398716	0.939719905093651	1
0.220141723817369	0.0261306957132752	0.772050268357783	2
0.212017259946756	0.0242135741493188	0.793486764996091	3
0.214181526331302	0.0128042764369293	0.930730940056628	2
0.175756196162134	0.0131699995776196	0.890573415783294	1
0.208083205837648	0.018031373981996	0.858707804785569	1
0.255836560464374	0.0360707624759728	0.696053705316754	1
0.194773018031861	0.0172436560727818	0.847756291055583	0
0.212098341524739	0.0267781384079129	0.740729643696665	1
0.220316530092111	0.0355459725118299	0.646823198537532	2
0.228198109546071	0.054810851053339	0.464419813454461	3
0.225416882756775	0.0439986699598699	0.533170067500992	0
0.18737430084093	0.0181338707856437	0.829602087805144	1
0.190615621400733	0.0131150824806461	0.914009066076275	3
0.237742089920087	0.019859826038753	0.872667016645275	2
0.280892524415566	0.0329948489875639	0.759495827630364	0
0.24420369103681	0.0336150722873622	0.725498824708716	3
0.211307045422521	0.023892675219493	0.780876348460745	1
0.257128956816148	0.0172716024415556	0.921524356772583	4
0.246573233691423	0.0211738203038111	0.860902881299084	1
0.184146566607328	0.0178715555342223	0.828805006952652	1
0.146902402491822	0.0234544153097013	0.67396083973789	4
0.230533395575014	0.0208507264762724	0.859837982200249	3
0.176895902462993	0.0166405338229919	0.831364910488202	0
0.217672519886174	0.0285468597372965	0.716899980783921	0
0.2388030062581	0.0251411334064608	0.818948179531311	3
0.25813695858087	0.024207899459973	0.838347971552646	1
