SR	SRsd	Rsq	negative_points
0.180766917668283	0.0260621696643809	0.686508182030214	1
0.213067210880468	0.0300592793153675	0.686300988348818	0
0.211174054811846	0.023063588925965	0.800087860864684	2
0.206636942467235	0.0318108932928438	0.678707827284857	3
0.157716405819995	0.0193790128757256	0.759634463317147	2
0.183821976972464	0.0218235694130128	0.780459597297149	3
0.20345508688763	0.0176883812708293	0.852399455749299	0
0.210340247227887	0.0212008410245121	0.824595391839215	2
0.215302864499758	0.0278161721005652	0.731767265830141	1
0.295605272220489	0.0371917147004554	0.742064581391994	1
0.2229708161069	0.029924894517984	0.725884221689639	2
0.236864381194206	0.0235790704635336	0.84195419432054	4
0.195913824030576	0.0167959225844007	0.861298044403806	1
0.249390774493866	0.0249245183184561	0.81364082364771	0
0.26607287487609	0.013758104259112	0.949779323734429	3
0.145588586135925	0.0197416419269499	0.712323335853405	1
0.236473194805135	0.0162660102223031	0.906261088115617	1
0.22206977341822	0.0274555809963703	0.740257810244102	0
0.19429948503091	0.0228431231298643	0.775415197215663	2
0.214757100248161	0.0165173955750009	0.894685798054076	3
0.195533073183485	0.0120383633999016	0.923589138961485	1
0.218544641869357	0.0150472805182594	0.906096101302192	1
0.241938846445057	0.0218868700271782	0.872014179750844	5
0.217099184764472	0.0194632306269507	0.856049746415027	2
0.209307399242383	0.0174003400129528	0.863358802938958	0
0.197239007819951	0.018466889687265	0.838789584224733	1
0.192205269805621	0.0175293622734343	0.839899668175793	0
0.215194423136746	0.0190631099265946	0.847599795906007	0
0.234431851355002	0.0209271176171226	0.862980262111337	3
0.234079505035874	0.0122454438059672	0.941393195604822	0
0.188930570971148	0.0116957527118137	0.919579668232362	0
0.166467251497891	0.023775160903925	0.690560187018247	1
0.173003052524853	0.0180985219596282	0.813539107480068	2
0.212516532332925	0.0202127192377318	0.828244062689901	0
0.237088250986443	0.0241181657257446	0.821904836627521	2
0.186725245793112	0.0162734897282169	0.85730757427673	1
0.240109796682006	0.0229813051592172	0.832724220710983	1
0.144639081295849	0.031141331504687	0.506883140192571	2
0.2221388465644	0.0254203432905593	0.76893339388103	0
0.225880003830046	0.0224445424923796	0.828697561549038	2
0.17756695588012	0.0183615835440618	0.824225659030417	3
0.223310175040136	0.0212129749587536	0.841134731592538	2
0.175482287925124	0.0151502131368817	0.865127361219375	2
0.213059873238689	0.019055111502591	0.856645051488257	2
0.175785533702838	0.0287181726743119	0.652230531095396	3
0.229205275248277	0.0226224142852484	0.823956485021476	1
0.264562524572271	0.034850708159287	0.724060068660595	1
0.151366332034578	0.0314422361218023	0.524797825634327	2
0.269680335354894	0.029579007798692	0.791136888509227	1
0.230160054945073	0.0349935819670466	0.684122637676693	3
0.220885728090366	0.0136598977968646	0.929463836111352	3
0.231036278159336	0.0170450363928221	0.893585463484466	1
0.228421367137164	0.0254856788059347	0.777829506054755	0
0.197059349342464	0.0172603996211499	0.861709822329489	2
0.155695829328947	0.0198012893069418	0.737907910924583	1
0.147708997420047	0.0213380068977474	0.716365475820291	4
0.209342131586585	0.0260298294734916	0.746559769021955	1
0.207418218302871	0.0176105101776151	0.863609459933619	1
0.194614032349066	0.0153777734244954	0.889462285490069	3
0.185969805812382	0.0173561888245957	0.839655635813991	1
0.241073134651302	0.0289683143961236	0.767695965708709	2
0.228555793734766	0.0172224574926009	0.893964474977506	2
0.218566159706236	0.027347111358656	0.752938420074223	2
0.217351416964012	0.0192919159780321	0.847091444472435	0
0.198724797347055	0.0332593070009184	0.61897470192266	1
