SR	SRsd	Rsq	negative_points
0.236952662563289	0.0348638182690284	0.698143319262233	3
0.228193951315743	0.0195455283142447	0.866973721548775	2
0.232706396744859	0.0332632765968161	0.710205015099664	3
0.255266687601853	0.0204284031563425	0.877008808964328	1
0.214314064060706	0.0218810258911039	0.813888376883091	1
0.179834843658423	0.0232976179033861	0.730688195134679	1
0.253773690920715	0.0250140852402916	0.830977198796464	2
0.227568274750804	0.0424007753345669	0.590418828408521	3
0.204630262308404	0.018718246320416	0.857081806714256	3
0.223709404511009	0.0225944860530189	0.824001702353417	2
0.249932025647173	0.0226733340264808	0.865203823077471	4
0.199274905379929	0.0365415204672927	0.57500951761287	1
0.218277952443851	0.029729761582959	0.710499786735764	1
0.17987572199606	0.0169790355525557	0.849182568530151	3
0.209282932282744	0.016148168996395	0.884704506605505	1
0.221556082086793	0.016715858919825	0.893726328448253	2
0.209644930867302	0.0191625700779066	0.85119152178413	2
0.306984532500774	0.0363375227441685	0.75667501479426	0
0.245765253908821	0.0257194579788173	0.82072406441909	3
0.226380529060947	0.0181886568126323	0.871242402938029	0
0.21833902651507	0.0248429876698715	0.802947828368519	4
0.180576926345263	0.0291133753307775	0.636458865922061	1
0.192876589882249	0.021606467171527	0.80784429098658	4
0.205827170544472	0.0266764625392003	0.730517616305225	1
0.249624183286955	0.0240004995376797	0.844391443522692	3
0.204354090595285	0.0187112984818344	0.850751229429318	2
0.18140095168343	0.017623285549858	0.822102499022813	0
0.232356173372076	0.0187915441558383	0.874710982340511	1
0.19234914909061	0.0161002341041764	0.872217915421433	2
0.230014636810584	0.0330482974976487	0.678372308247028	0
0.195613967014123	0.0130715818651052	0.91479221650905	2
0.168848898283127	0.0139179689031668	0.880831400965534	3
0.181187078431361	0.0158124746578225	0.862578650511484	2
0.225806401543319	0.0173362349386338	0.89035024334848	2
