SR	SRsd	Rsq	negative_points
0.188843457694403	0.0260066637166035	0.705923557785105	1
0.212873989979223	0.0311555975256608	0.700373718193619	3
0.186508927288031	0.0110076150941812	0.932383097003636	2
0.234704383388664	0.0457608754981291	0.580820569158113	4
0.232758662215341	0.0238258349528754	0.813099892580465	1
0.208151179508849	0.0213941922921868	0.81885413925165	2
0.227148810916168	0.0230417576296433	0.822734258202839	2
0.218211617004774	0.0183949890631342	0.870622030353839	2
0.24060917427295	0.0233399578543999	0.822547607673761	0
0.23622992786802	0.0309154586058789	0.72667229008701	1
0.19600894505133	0.0189720494112108	0.842619978816003	3
0.153212506908157	0.020588795445703	0.716013666261181	1
0.198216523720614	0.0261343574254578	0.723701674288348	1
0.118476499854062	0.0171977854578235	0.703820231921861	3
0.210147981566155	0.0206132421791525	0.819265056530974	0
0.196626050227545	0.0179947846507019	0.83896227553303	0
0.195048756973996	0.0246861491671696	0.757707425254394	3
0.19105348611442	0.01726350784715	0.854092287070922	2
0.219527066936366	0.0319635419948128	0.692247729151722	2
0.188924879042323	0.0148577358374739	0.885541133814736	2
0.192457469819221	0.0153611540980506	0.882492771611241	2
0.192090988987288	0.0138648224202517	0.901895410259767	2
0.20625209825328	0.016507011598952	0.88192493948605	2
0.207083409195593	0.0199829233122823	0.830427811392255	1
0.172979420358461	0.0182163120926544	0.804296747965559	1
0.184902169300272	0.0237789269222401	0.733572066088753	1
0.226287825461464	0.0223161087170421	0.830834899078737	2
0.198655718036014	0.0211633624339012	0.800624205211957	1
0.241713461936509	0.017591249112314	0.913409539577041	5
0.213521609372194	0.0360304620250704	0.64916221659234	4
0.173792105296081	0.0134662464494393	0.888530625971304	2
0.188669856823088	0.0162686532066382	0.859905566401394	1
0.186428415294162	0.0243959498637752	0.754835376754458	4
0.248489693436287	0.0284341624186874	0.776756663926105	1
0.234757747840823	0.02650095775587	0.789277213200028	2
0.242566865216896	0.0196714136985372	0.879134340188579	2
0.201597753406568	0.0197630010958962	0.85291777416499	5
0.231301525494705	0.0284580461880449	0.750544430186349	1
0.236900166675843	0.0173802457299851	0.907689384220579	4
0.20582257932463	0.0110479566483586	0.940973686562687	1
0.186062705349726	0.0272631310244154	0.67949427760019	1
0.221871380247899	0.017614239159611	0.883604465714449	2
0.170888391364105	0.0178605845603669	0.799644924060346	0
0.215517879388616	0.0217573549140675	0.810556335610383	0
0.195648144660525	0.0144617623646873	0.89322044283493	1
0.22619356422018	0.0247474897115553	0.799522672719006	2
0.199126034005407	0.0196557670513667	0.823924581794155	1
0.190615494613417	0.0300082708903405	0.64742411502908	1
0.223624498269837	0.0279796704407166	0.752942987801834	2
0.212828393285673	0.0170042863187229	0.877363423173686	1
0.213626056394001	0.0204668639471017	0.838834483856889	2
0.177056628815363	0.0161670728314081	0.839577243419219	0
0.162490378242867	0.0257284045428445	0.655367552014961	2
0.250020190170237	0.0244455002312273	0.846691735242441	4
0.211167791695829	0.0172792689807542	0.877207346093233	2
0.241078363199143	0.0311996650232705	0.740139644930612	2
0.223465350810498	0.0170041710343356	0.887527672032359	1
0.229516083078093	0.0181911704632938	0.883944337440119	2
0.185640739540075	0.0224287990740863	0.765749472023458	2
0.201537240338009	0.0254679687225621	0.731743417207707	0
0.185009336904831	0.0330307707906562	0.599252112783353	2
0.212355051175851	0.0214807842087932	0.830531261562662	3
0.216131729483004	0.0351242044471547	0.622373372725711	0
0.210429829465368	0.0281475073259832	0.708800581446763	0
