SR	SRsd	Rsq	negative_points
0.219903869185999	0.015686077779977	0.903976260894794	2
0.213494670679162	0.0230491417491269	0.796326961142307	1
0.259917327812856	0.0250371686388251	0.824586932555561	0
0.227180415832342	0.01803086618429	0.893560732857859	4
0.218257812993469	0.0189756958842343	0.863477537475238	2
0.186410423639078	0.0495884939261611	0.391208381260803	1
0.209344894145933	0.0165853602945924	0.874375030419993	0
0.205306158477003	0.0165236312426386	0.885777542781811	3
0.205675354717146	0.0152676511880188	0.892403107068173	1
0.201300732102449	0.029278165003258	0.702994553351608	3
0.227821928073895	0.0143554280221793	0.920223840969732	1
0.196379867832069	0.0136049534334132	0.908956791930785	2
0.244152820890172	0.0187724865121789	0.880837234824585	0
0.205945829108472	0.0185740894859801	0.86656659549782	4
0.224715806251679	0.019305403480884	0.866277863999722	2
0.240462074767501	0.0187287055881729	0.89227770825402	3
0.167730888064392	0.0123835322105776	0.906620360489018	4
0.201282013120605	0.0277096651337877	0.715634374726667	2
0.157741863663426	0.0119585097229767	0.902014659875257	4
0.264974407001694	0.0410300400570334	0.687287161929039	4
0.218245622368696	0.0290108507384109	0.711381380972849	0
0.232986064951062	0.0250638893337037	0.797484611461643	1
0.30160902599831	0.0381903244535084	0.748465268265842	2
0.23995602284069	0.0210470220662813	0.855727290071094	1
0.244004974020209	0.0318326678688321	0.727922524267993	1
0.180072834476092	0.014791376134096	0.871247593373971	1
0.18545657277772	0.0162448595697832	0.856061021698693	1
0.242399878000547	0.0236822370763022	0.833459038866811	2
0.22978227230265	0.0133734877194946	0.931217503625851	1
0.235094888771999	0.0236195016531566	0.82553081334972	2
0.182506209947972	0.0420475527872216	0.485203685878381	3
0.180417071750439	0.00823269881624972	0.962469398443958	4
0.161829243066453	0.0226795650288293	0.708303041343397	2
0.223634851225681	0.0152914641047543	0.914988567687263	3
0.188543796804532	0.0254428109557406	0.733353872694389	3
0.253350338482376	0.024013453876011	0.83543002354899	1
0.211925381466193	0.0231177545854155	0.80047426685049	2
0.215305343044	0.0209334117374986	0.83480455218839	2
0.190657235626538	0.0124424163090551	0.918434013023448	2
0.226724728801363	0.0348764518033422	0.647854168478823	0
0.173930589067217	0.0262609817776164	0.676544063936831	2
0.215298787904355	0.0251632752749257	0.777464633368571	2
0.22469770651518	0.0392323481336438	0.609918102220375	2
0.161744868830282	0.0310442786129873	0.588455635578216	4
0.249280607556677	0.0567108854041523	0.456686328059951	0
0.220433090023358	0.0250313782020621	0.78730023931233	2
0.244066127914392	0.0233893422913426	0.838763628132466	2
0.22256320815763	0.0163379020054317	0.898848120881469	2
0.191850125070848	0.0128146516825076	0.922337499683479	4
0.202575217949614	0.0141474793160963	0.907608573605442	2
0.2105570729969	0.0328134452812529	0.662520511286412	2
0.242838218774753	0.0224783582073014	0.84795611631399	2
0.200497986887765	0.0224097718135553	0.800477150993575	3
0.207745965023525	0.0184937157968917	0.857786937809523	2
0.247796407130638	0.0236910071532358	0.845870024627201	3
0.210849746960404	0.0375877750999523	0.599973115655316	2
0.215568063538043	0.027832852725959	0.732015543722	1
0.198338373046079	0.0108459893701379	0.944100619181003	3
0.212508958848623	0.0123605488947354	0.934214532722528	2
0.224586082580038	0.0166401569903777	0.897138031620282	2
0.210481255213874	0.0237786338538122	0.797029741888659	3
0.233735973813941	0.0261717033461394	0.776593004000595	0
0.216633708724068	0.016800272191472	0.897906126881086	4
0.206266106465087	0.0136359357988823	0.920125447439864	3
0.197330757332242	0.0151120783712415	0.886234761940976	1
0.211875549972762	0.0179736176257828	0.863811080702992	1
0.169724524208655	0.0289912442812633	0.60929479930699	1
0.219030954799341	0.0136746406157233	0.924876125907871	2
0.204584590409427	0.0289016232398798	0.715028911902954	3
0.207804902596642	0.0264788660165687	0.728466348297192	0
0.222945902418456	0.0217786306663824	0.826940456336542	1
0.181744277273632	0.0134996575298095	0.887934536434328	0
0.191621365115346	0.0136023132238779	0.900740053816056	1
0.169275201024155	0.0149283159078941	0.860068987814454	2
0.238511248298487	0.0335728282030169	0.716502296052354	3
0.219537887368424	0.0172994518528486	0.880322383396685	1
0.155056509765284	0.0148280910390364	0.82668521013005	0
0.236291062710431	0.0358783574111642	0.674066643807091	2
0.194751587012098	0.0344254430161705	0.615640138885172	3
0.154475229559284	0.0163548484741751	0.802603816806766	1
0.196161957682483	0.0196121971013355	0.813525183511388	0
0.205978577036033	0.0209628105938778	0.814858518672735	1
0.23802872145295	0.0292579446905387	0.750900311021053	1
0.242657746089752	0.0144947810811376	0.930837313089236	2
0.197385709026136	0.0175235845773482	0.864279001890017	3
0.246302187265385	0.0325766048591223	0.750859587076039	4
0.196648267806366	0.0187966836014078	0.839461844501598	2
0.207023849806431	0.015653684634136	0.897869081793082	3
0.239520193694072	0.0203344506785854	0.863628374864155	1
0.226279073372926	0.0205743383408347	0.852525935933667	2
0.243732159738282	0.0239246742929617	0.832144982361402	2
0.176358009271764	0.0261412362326081	0.684567829216874	2
0.230215536031105	0.0149351339575265	0.915806655854615	1
0.201042203810121	0.0298076597791809	0.674326292479494	1
0.192052014617892	0.0194082474375331	0.82383470274227	2
0.172661178941171	0.0202126391691808	0.7607393090766	0
0.218598774917742	0.0199378045127873	0.839881778556253	0
0.186671357250765	0.011863877135319	0.925766300300436	3
0.203985775404637	0.0179545376628702	0.872121074275993	4
0.205768955435432	0.0312276869238071	0.674294840789188	2
0.181693040090567	0.020051051587103	0.781604141306167	0
0.199488708018035	0.0161076474814403	0.875062654596759	1
0.226236691339714	0.0191041887680148	0.86488959308125	1
0.234708838681894	0.0203835979461003	0.858168636504886	1
0.247129514436291	0.0254554474671288	0.811187752829755	1
0.203670113937831	0.0157129320857648	0.894101777612663	3
0.265485230919113	0.024606337742367	0.847622722113924	2
0.235425879852419	0.0133691225074218	0.937126503254006	2
0.187473602876532	0.0144985693149447	0.884233668856117	1
0.226189952459301	0.0143444880303099	0.926064575571034	3
0.228232792995174	0.0267761971689487	0.77614812231614	2
0.255760429433703	0.0179050295786944	0.907200206090538	2
0.181581139026297	0.0207428995848586	0.785290815317028	2
0.198519861711741	0.0163926617865909	0.880458068146927	3
0.215566331817777	0.0203704305253151	0.848899002242985	3
0.182246019746234	0.0249916380980353	0.698408391833689	0
0.155936280279329	0.0196101515829068	0.76005136378983	3
0.214940036140234	0.0281470365087948	0.735567722044154	2
0.180929526231074	0.0177966133307881	0.838290486216299	3
0.164969810418052	0.0176318282968136	0.792365165487117	0
0.242144436804285	0.0253879658166096	0.805683173633822	1
0.199363938781873	0.0252209705775494	0.731311928565513	0
0.23306754953559	0.0144469675626311	0.92261797489509	1
0.206132098445461	0.0313230397079115	0.663421790743208	1
0.237502620061503	0.0234256980437364	0.837540007325389	3
0.223065690058893	0.0157334023795475	0.91000199577553	3
0.191662160008907	0.0152204930771822	0.883542709710056	2
0.14858113452805	0.0276350621992225	0.568053602198068	1
0.233771153709597	0.0182660699154891	0.88685225061744	2
0.219028887570213	0.0206846061971482	0.83643590061871	1
0.212761365520117	0.0177802157878778	0.867314453584581	1
0.199522559573648	0.0167144117591345	0.872033695490316	2
0.176291069859611	0.0141707302480565	0.881010416494234	2
0.183832080905832	0.0280605221309254	0.661404698749567	1
0.242260935042896	0.0228164961210981	0.837180672959756	1
0.212045365042373	0.0226597344364522	0.814468637362331	3
0.21507722243729	0.0379712114556982	0.582684578079527	0
0.189806660106568	0.0164353611760699	0.864434035145538	2
0.187868722528285	0.0159030664056843	0.86431529222575	1
0.187388464408374	0.0148182184589057	0.879574334132918	1
0.202060742287315	0.0299819864034744	0.684122027493287	2
0.156801986697449	0.0172866963813722	0.804840199065301	3
0.180204238103617	0.0283508199233935	0.647721012361751	1
0.218294470896077	0.0353755262080242	0.634076806928495	1
0.210235100249782	0.020606419535859	0.825968963863372	1
0.200059076539023	0.0198188262170179	0.822878266452842	1
0.225788763397021	0.0138062101807007	0.934168376497763	4
0.176560090243974	0.0209633397534422	0.780428298907842	3
