SR	SRsd	Rsq	negative_points
0.213050510211185	0.0201238535402609	0.842650491652542	2
0.201643588411533	0.0197622046887936	0.825999730091097	1
0.219070089622684	0.0212114009189811	0.829467657335291	1
0.206109821037567	0.0170106684236907	0.875339262326055	2
0.182244660534645	0.0245199323211129	0.734514397360971	3
0.238269579965757	0.0192254867415965	0.890367251950939	4
0.197814002160334	0.0132255427881365	0.925992309598665	5
0.152541576635315	0.0184862110295198	0.77331598999674	3
0.231954072236595	0.0240893692010571	0.808651596291377	1
0.234501106879793	0.018152272245111	0.884043514222365	1
0.201638715699913	0.0368104466560051	0.612504187887015	4
0.20440908334502	0.0181329268634045	0.852903012094356	1
0.198496441600698	0.0157908630417709	0.888120489515136	3
0.170174286628138	0.00857915080990934	0.9521696734232	3
0.180274326390687	0.0218954816502518	0.763850359538133	2
0.185952741976549	0.0123249532195777	0.908800110125677	0
0.254606483447057	0.0292058480219659	0.768076549894728	0
0.207246881145115	0.0221614615089866	0.79219987812091	0
0.213654100670114	0.0189831822829428	0.852502348398034	1
0.206217371281071	0.0160359252194659	0.892585325486842	3
0.254927182889347	0.0172128162997301	0.905658065871655	0
0.205980026934968	0.0249467444388345	0.748121564381158	0
0.21035752732894	0.0184251879378805	0.861709785325514	2
0.234427294604002	0.0232558485762072	0.822471023323414	1
0.219429882598732	0.0173427791298907	0.87490249016394	0
0.205223233270171	0.0129336260257517	0.920198919352403	1
0.216916798603639	0.0305316132909512	0.706509425310464	2
0.190893228005357	0.0196232485236439	0.818810729114747	2
0.229031712377015	0.0158671369144893	0.905031983361321	1
0.184103527532284	0.0379292278188334	0.528901511910322	2
0.228507597033584	0.0205501986200074	0.855274128388712	2
0.190671337029757	0.0237120943578862	0.746498808206921	1
0.186088736024701	0.00731875582207234	0.97055552200524	3
0.227449998192087	0.0180704924070616	0.888381866292323	3
0.201482206634252	0.0212195722509645	0.804272103134148	1
0.168227238241132	0.0213869360742146	0.746948053011304	2
0.241385006358659	0.0238672367424035	0.830097011976166	2
0.237368918842471	0.0183788863787737	0.88867776656003	2
0.226368313945812	0.0238801349437344	0.796640829043161	0
0.183790390209616	0.018529396568518	0.810970401920881	0
0.195303514203449	0.019294809550222	0.830332338542626	2
0.187461369732717	0.033142794147891	0.581992495768501	0
0.208963380728623	0.0284428890697453	0.720232482895304	2
0.183158183997132	0.0246933154787877	0.71468331510206	1
0.153170512079202	0.037236415791534	0.446335732770202	2
0.178278036339885	0.0245616495770341	0.715321347811082	2
0.223641901625249	0.0131817232007053	0.929565550652269	1
0.179400892920369	0.0180288433530252	0.832372263409033	3
0.193617685532346	0.0186431962318722	0.831037423986019	1
0.207449678612057	0.0208356613315482	0.818819934889703	1
0.196292803319894	0.0132609874910872	0.913062527849218	2
0.219354960289048	0.0335452059338916	0.660569243904421	1
0.221069442884199	0.0244103295910563	0.788907878835829	1
0.198642354216541	0.0119548600517412	0.926762295271394	1
0.187547405246319	0.0283360804133899	0.686836405895967	3
0.209637529570653	0.0168430848492215	0.876151707760701	1
0.212790271283188	0.0202961918289521	0.846486880181869	3
0.229352745449146	0.0203573192002509	0.852758586146086	1
0.207009465667068	0.0207856080863021	0.832611052706774	3
0.197313828992741	0.0241449525986024	0.752575806328541	1
0.188933998636567	0.0321089777155682	0.634095703075873	3
0.179259244695138	0.0125601284202162	0.903058578186268	1
0.197018105795167	0.0185932837540729	0.830455713838255	0
0.253648094115675	0.0226515661882898	0.851213818456555	1
0.216030051694092	0.0237861439451903	0.789855824836827	1
0.219500334172217	0.0179359366114414	0.877510378883277	2
0.208197429305054	0.0239840242808817	0.782438178158738	2
0.243225620190895	0.0300641363203854	0.740348096197606	0
0.175704132813155	0.0199030346927879	0.780254498415627	1
0.230929435385466	0.012992507316642	0.938222688430149	2
0.190738143437268	0.0280126666674588	0.69891677723807	3
0.185824479568123	0.016408678814595	0.8597609141803	2
0.188147045066846	0.0244117246364219	0.730085527197731	1
0.232872134680555	0.0320144754763413	0.716194828192098	2
0.18541660131797	0.011909142326502	0.917346836268102	1
0.250011524324161	0.0206142809838863	0.875548340192067	2
0.160892882086157	0.0202386801353409	0.769189374711536	4
0.220810745573288	0.0327387120554943	0.664488857220164	0
0.189113167883089	0.0161468008701942	0.856910699882718	0
0.208621415309373	0.0286201505572691	0.717052673451931	2
0.165555917331887	0.0193389786250793	0.777653628958265	2
0.206835295622107	0.0140413508401264	0.912281978361792	2
0.192252733930797	0.018021997550856	0.84466065134482	2
0.258936826290369	0.0228114376448895	0.854639558393324	1
0.209788093665822	0.0100166382727456	0.954885444253885	2
0.199153238494562	0.0237820436362092	0.761577002171297	1
0.189858284809646	0.0259314997164409	0.709344230750392	1
0.200319554639416	0.0154830510516563	0.889026254863183	2
0.228967662321855	0.0179374605502707	0.876832487219127	0
0.178706191589558	0.0208001669396683	0.77889733982417	2
0.214670613580448	0.0113934844673913	0.944709679769344	2
0.173301898286499	0.0188281480963895	0.817195757123674	4
0.250642666141872	0.0349875142401777	0.709939019397022	2
0.235455142954571	0.018242825311879	0.879212977924509	0
0.22299555728162	0.0170549215352974	0.89574545108213	3
0.239420532797688	0.0190564959090382	0.878181110190147	1
0.239519393206756	0.0206263046597208	0.865722253357968	2
0.205082055471621	0.0205981425749437	0.832528723704144	3
0.210959315555644	0.0197286673178736	0.851558706974514	3
0.209547604583436	0.0166171466039626	0.878974789227262	1
0.224486183910075	0.0275336442235423	0.796666396202221	6
0.201746880434556	0.0175019314057394	0.858434189472859	1
0.252589911748003	0.0217950242856417	0.870846558626856	3
0.148249341322392	0.0255504852862564	0.605024127594824	1
0.21318398291896	0.0266520950645464	0.735944820326098	0
0.239347756948667	0.0228834723346805	0.833027928104005	1
0.194176064256005	0.0270586223694399	0.700990358318531	1
0.230748882309432	0.0225204219926353	0.833749576720698	2
0.147098164577024	0.0315792465641145	0.520517714375697	3
0.258004595034773	0.0231542701334352	0.855794991344488	2
0.239707090606396	0.0158070172321534	0.920495456394368	3
0.205875866297651	0.021458291421353	0.807529913659316	1
0.188041183205427	0.0210889739129396	0.783666087079845	1
0.129672830823261	0.0249925713431259	0.550486127495347	1
0.187191134196417	0.0243959647037096	0.73743226914685	2
0.200730573563498	0.0217492012454091	0.802628130206914	2
0.202387574632117	0.0128091877897378	0.919568366464703	1
0.232027618337029	0.0299870510484935	0.731634564840976	1
0.172868684174773	0.0222095547582934	0.725187056845285	0
0.165378952774268	0.0126853845736473	0.899910998927476	4
0.197208681055297	0.0212508639978653	0.796938196426607	1
0.198768053608203	0.0157650030350223	0.874128346248279	0
0.205333828373836	0.0183286203838744	0.857121543359414	2
0.178044883664189	0.0322701361627922	0.569841294240145	0
0.168036891676138	0.032995508864641	0.541245521241303	1
0.224665595780917	0.0205835490376595	0.844588001739624	1
0.212281857930597	0.0206683062678479	0.84104916939847	3
0.247839936649102	0.0236403809788106	0.833675602014825	1
0.254286238542051	0.0197392620536419	0.878807326803886	0
0.188381328649997	0.0247010429609633	0.735063060059641	2
0.199314607331123	0.0183290507617102	0.837649707558193	0
0.219805191561234	0.0132057536813403	0.936318452410264	4
0.175330592013124	0.0196659461895039	0.79140702667159	2
0.224685307395651	0.0280626331290503	0.744863200515006	1
0.213525846552953	0.0151438076999776	0.909089221748415	3
0.16479137772623	0.0171605472663464	0.80781186342001	1
0.164754900126068	0.0236504128781011	0.708451885732395	3
0.238986524959755	0.0191916950412268	0.88622782549342	3
