SR	SRsd	Rsq	negative_points
0.17826813713951	0.0154570680142145	0.875445834523062	4
0.230967660077627	0.0270576735914846	0.776654146716046	2
0.236198311403258	0.0224203536114089	0.835027808176634	1
0.19645537747325	0.0231851676302536	0.757771590762534	0
0.216535091262508	0.0208405792995434	0.844119364084784	3
0.200691341776232	0.0214554013456264	0.792277691347863	0
0.228570451839851	0.0310691517776365	0.711326645214445	1
0.177998306399836	0.0208762814690921	0.768071783768923	1
0.201169108525612	0.0213791836507136	0.816134710149816	3
0.242136369295575	0.0252461763137063	0.807425184827504	1
0.216783736755216	0.025093301405198	0.780796017007262	2
0.224555512211006	0.0180001201088557	0.871765634188116	0
0.241688960279296	0.0222834528197662	0.848979201635186	2
0.183913133834712	0.0424955828284382	0.459996880285782	1
0.206902804485871	0.0206093702893115	0.821271155538255	1
0.229021402723199	0.0286290704058787	0.735985710007209	0
0.194918416171287	0.00735191735542316	0.974220331061381	4
0.186344375506961	0.032310422050686	0.613224389974	2
0.175166191845618	0.0178152678593903	0.808262636644833	0
0.202491413413759	0.0134055901665128	0.919913137422602	3
0.225889602902374	0.0236079057115959	0.806687677728108	1
0.18844534496002	0.038864960486527	0.528372220107573	2
0.266536500149093	0.0220979901491106	0.869139055977737	1
0.201427338535378	0.0557414875138806	0.37256144633813	1
0.208845653036179	0.0154591123950062	0.906177371522598	4
0.242001400171566	0.0421566877496066	0.589183818410087	0
0.206175557114397	0.0145863264885269	0.905403381444132	2
0.184981097435623	0.0202732991050775	0.798969945418477	2
0.191170166225966	0.0275124861406321	0.697193892243273	2
0.211727315604635	0.0195912122708785	0.841961226153867	1
0.164347968375522	0.0219539143079256	0.709357264903032	0
0.225602832104743	0.0225978242091339	0.819621945008506	1
0.19512431417484	0.0381357268097156	0.555083415145343	2
0.162907448138138	0.0273911085810769	0.606229884776886	0
0.220064553666392	0.0355433291219076	0.635628832379009	1
0.216192700785552	0.01953934958888	0.860015175644281	3
0.242718330283041	0.0281853140174476	0.763673798755593	0
0.226433893008117	0.0220871777760037	0.833902001537268	2
0.18950590278776	0.0164453062585102	0.869552499412573	3
0.260201358571807	0.0240800974187071	0.848015014159012	2
0.186189331581139	0.0187834025047734	0.824335528642464	2
0.20201290622079	0.0148720550655395	0.893992473651846	1
0.232790559936095	0.0241989969073321	0.801378721420186	0
0.277396417604197	0.0422195906621165	0.694656404862668	4
0.171282934393516	0.0115269999654787	0.925083107206278	5
0.218950816082055	0.017093652984538	0.877579464777847	0
0.229708903246861	0.0154794747497525	0.917243663361249	3
0.187461217321111	0.0248264193531019	0.712906010902611	0
0.1802261664587	0.014720414859797	0.887953902426948	4
0.196444612081207	0.0197117502094023	0.839817059311625	4
0.211333467035227	0.0118273621881636	0.933400993196108	0
0.173771169587421	0.0255130558110906	0.699045000526749	3
