SR	SRsd	Rsq	negative_points
0.275946987266903	0.0250519387605543	0.846980015925689	1
0.205822319550615	0.0186966297981646	0.84682709641707	1
0.217434035893025	0.0128349535905665	0.935374389881607	3
0.243045035452479	0.0223032059870197	0.838227286106745	0
0.21192908826646	0.0173716618752396	0.871718830988714	1
0.197344938625212	0.0165218498576326	0.866894263215813	1
0.231885187884553	0.023075063985511	0.81495151549594	0
0.198482556142914	0.015704181493577	0.884302041691069	2
0.245253632718503	0.0160670563953059	0.921456697278415	3
0.232389734476583	0.0167986467184076	0.905872112351736	3
0.235596584382292	0.0304380906955228	0.731766486943674	1
0.178950089810398	0.0163582198612467	0.845181316572519	1
0.231357028599239	0.015380084198185	0.919297240658486	3
0.200088127860368	0.0134639262772977	0.909954015099246	1
0.226195073248364	0.0138307490416151	0.927742458005203	2
0.235247314411698	0.0219560505584529	0.845809677684742	2
0.215663843112911	0.0273575457231607	0.747777766508032	2
0.224875526486817	0.0236021930653488	0.819860349506689	3
0.215308522435087	0.0172908956673761	0.891290742291386	4
0.170884970587532	0.0252552964906367	0.685843347040954	2
0.21222926956745	0.0149790703430424	0.901766374390754	1
0.170164876700425	0.0406812405329752	0.4431179628697	1
0.264083504806983	0.0206068134839657	0.882380600122205	1
0.213233254289741	0.0092935237356196	0.963955055809217	3
0.204787595213671	0.0220896349908793	0.79661348609195	1
0.182103106398214	0.0175733460638862	0.836863571085204	2
0.23341395533447	0.0202678088768152	0.863775904127345	2
0.231357584980885	0.0224562327035651	0.822368656239622	0
0.167974324959679	0.0251836558672419	0.679623279671934	2
0.219996725602993	0.0168940044694238	0.885679649300384	1
0.198148116735388	0.0208357776252425	0.811971698643798	2
0.1818271572871	0.0156695603039501	0.871128835250183	3
0.188176654798638	0.0293627803227575	0.672783948565609	3
0.219926351373842	0.0276932153182994	0.733138463319461	0
0.190687722798216	0.0258251969257915	0.703643966076697	0
0.183528831904988	0.0260455933635642	0.693278209647414	1
0.186351730076812	0.027544410316907	0.665866472797612	0
0.211427379853334	0.0160853700612199	0.892121979857377	2
0.242789603419344	0.0204453437542418	0.870860077927811	2
0.216405950041952	0.026173284368372	0.765371558631959	2
0.207261199963408	0.0231434686710589	0.777549403338573	0
0.198881331714487	0.0134003688414167	0.909736383365737	1
0.190278732528134	0.0178566461396034	0.844369865194233	2
0.218440365559986	0.0158207007265931	0.901284950019588	2
0.182275238036152	0.0179245343647603	0.838357924129193	3
0.213146337728104	0.0188164102128376	0.854121878362094	1
0.168541497421102	0.0262390456247438	0.673788311484361	3
0.192917453568353	0.02121539525385	0.790261866988976	1
0.191068773589883	0.0283054777743661	0.674690635800918	1
0.185690741540449	0.0158566278594387	0.862244469559982	1
0.194340509409639	0.0218642687474823	0.79040357876484	2
0.207319407892365	0.0226889802737616	0.807139738642191	3
0.231467144932446	0.0161063331741415	0.904270790200834	1
0.273784195030912	0.0340541054710657	0.755135474574079	2
0.191089092534143	0.0191254851393932	0.826626420100778	2
0.250564001668899	0.035322470295466	0.68662812307785	0
0.192166731221656	0.0206187272272875	0.798329541415373	1
0.198412984822573	0.0195159808658376	0.831571806192506	2
0.205517298828745	0.0238944290375183	0.763233731783352	0
0.216272768629778	0.025901997978429	0.77743761649031	3
0.204009635120565	0.0167945456514004	0.8811030559275	3
0.238598796213498	0.0284391269390832	0.762258250104596	1
0.187569258806564	0.0367312579571432	0.554111742402661	2
0.222013209459351	0.0260930165015909	0.78390571817917	3
0.174510614788502	0.0134947509039063	0.888930407753487	2
0.187111538779851	0.0244658661220459	0.718110612120157	0
0.237128589596498	0.0194824260829495	0.866125436145821	0
0.215169837592229	0.0142124258047638	0.92025153677254	3
0.208916377099365	0.0232354968231576	0.786488018977306	1
0.180973126367271	0.0157994271473749	0.873938831395208	4
0.209701690156877	0.0317019465579765	0.675989822287403	2
0.273518373539572	0.0218161440713594	0.877730034582491	1
0.214505852873748	0.0245434975907064	0.776784479362259	1
0.19213359805382	0.0110883123471386	0.935178372446248	2
0.208695483987791	0.0260790559383824	0.736122287381225	0
0.209180600963078	0.0163738441438399	0.886491834172422	2
0.229119575377247	0.0130156458753243	0.931502530531668	0
0.21078479032942	0.0362971064426575	0.60543566412712	1
0.177602540787188	0.0165190100243952	0.840572485822161	1
0.202178929194035	0.0218790877899589	0.818372866901303	4
0.171089622775554	0.0256090297548612	0.690848426567766	3
0.21016769628227	0.0227917071933834	0.794867991438094	1
0.228152408598459	0.0309390665046933	0.721736962812193	2
0.206934330017803	0.0164465600941174	0.883375879983553	2
0.211669748065816	0.0119662547071154	0.932123968551116	0
0.220348815768474	0.0217770093563159	0.836996607683912	3
0.207503325843313	0.0165826539478708	0.87244822095629	0
0.221416590022969	0.0141808832447847	0.921224299494029	2
0.181338388845952	0.0105735970517838	0.936856154609105	3
0.236599075752278	0.0192199160232439	0.878772896828936	2
0.189592515196058	0.016877894422305	0.86363252925374	3
0.19068270521467	0.014294143127483	0.903994707888899	4
